source,httpMethod,path,mappedPath,normalizedPath,legacyFile,legacyClass,status,appliedRule,matchedRoutes,reason
"fastify","GET","/user/integral","/user/integral","/user/integral","","","无需迁移","","GET /user/integral (user.ts:113)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/user/login-history","/user/login-history","/user/login-history","","","无需迁移","","GET /user/login-history (user.ts:130)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/user/security-score","/user/security-score","/user/security-score","","","无需迁移","","GET /user/security-score (user.ts:161)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/user/info","/user/info","/user/info","","","无需迁移","","GET /user/info (user.ts:184)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/user/bind-third-party","/user/bind-third-party","/user/bind-third-party","","","无需迁移","","POST /user/bind-third-party (user.ts:204)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/me","/me","/me","","","无需迁移","","GET /me (users.ts:88)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/:id","/:id","/:id","","","无需迁移","","GET /:id (users.ts:106)","当前仓库新增端点(无 Java 对应)"
"fastify","PATCH","/:id","/:id","/:id","","","无需迁移","","PATCH /:id (users.ts:143)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/:id/password","/:id/password","/:id/password","","","无需迁移","","POST /:id/password (users.ts:184)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/:id/avatar","/:id/avatar","/:id/avatar","","","无需迁移","","POST /:id/avatar (users.ts:236)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/change-phone","/change-phone","/change-phone","","","无需迁移","","POST /change-phone (users.ts:310)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/:id/devices","/:id/devices","/:id/devices","","","无需迁移","","GET /:id/devices (users.ts:348)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/balance","/balance","/balance","","","无需迁移","","GET /balance (wallet.ts:37)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/recharge","/recharge","/recharge","","","无需迁移","","POST /recharge (wallet.ts:69)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/withdraw","/withdraw","/withdraw","","","无需迁移","","POST /withdraw (wallet.ts:96)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/withdraw/records","/withdraw/records","/withdraw/records","","","无需迁移","","GET /withdraw/records (wallet.ts:128)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/recharge/records","/recharge/records","/recharge/records","","","无需迁移","","GET /recharge/records (wallet.ts:148)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/security-events","/traces/security-events","/traces/security-events","","","无需迁移","","GET /traces/security-events (visit-tracking.ts:519)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/activity","/traces/activity","/traces/activity","","","无需迁移","","GET /traces/activity (visit-tracking.ts:576)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/popular-pages","/traces/popular-pages","/traces/popular-pages","","","无需迁移","","GET /traces/popular-pages (visit-tracking.ts:604)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/user-journey","/traces/user-journey","/traces/user-journey","","","无需迁移","","GET /traces/user-journey (visit-tracking.ts:628)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/performance","/traces/performance","/traces/performance","","","无需迁移","","GET /traces/performance (visit-tracking.ts:654)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/slow-queries","/traces/slow-queries","/traces/slow-queries","","","无需迁移","","GET /traces/slow-queries (visit-tracking.ts:681)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/export","/traces/export","/traces/export","","","无需迁移","","GET /traces/export (visit-tracking.ts:703)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/traces/export-report","/traces/export-report","/traces/export-report","","","无需迁移","","GET /traces/export-report (visit-tracking.ts:733)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/","/","/","","","无需迁移","","GET / (webhooks.ts:67)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/","/","/","","","无需迁移","","POST / (webhooks.ts:78)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/:id","/:id","/:id","","","无需迁移","","DELETE /:id (webhooks.ts:98)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/:id/test","/:id/test","/:id/test","","","无需迁移","","POST /:id/test (webhooks.ts:113)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/:id/logs","/:id/logs","/:id/logs","","","无需迁移","","GET /:id/logs (webhooks.ts:155)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/:id/retry","/:id/retry","/:id/retry","","","无需迁移","","POST /:id/retry (webhooks.ts:181)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/session","/session","/session","","","无需迁移","","POST /session (webrtc-voice.ts:69)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/offer","/offer","/offer","","","无需迁移","","POST /offer (webrtc-voice.ts:101)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/ice-candidate","/ice-candidate","/ice-candidate","","","无需迁移","","POST /ice-candidate (webrtc-voice.ts:127)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/end","/end","/end","","","无需迁移","","POST /end (webrtc-voice.ts:154)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/workflows/instances","/workflows/instances","/workflows/instances","","","无需迁移","","GET /workflows/instances (workflows.ts:224)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/workflows/instances/timeout","/workflows/instances/timeout","/workflows/instances/timeout","","","无需迁移","","GET /workflows/instances/timeout (workflows.ts:236)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/workflows/instances/:id","/workflows/instances/:id","/workflows/instances/:id","","","无需迁移","","GET /workflows/instances/:id (workflows.ts:262)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/workflows/instances/:id/tasks","/workflows/instances/:id/tasks","/workflows/instances/:id/tasks","","","无需迁移","","GET /workflows/instances/:id/tasks (workflows.ts:276)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/workflows/instances/:id/logs","/workflows/instances/:id/logs","/workflows/instances/:id/logs","","","无需迁移","","GET /workflows/instances/:id/logs (workflows.ts:290)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/workflows/instances/:id/cancel","/workflows/instances/:id/cancel","/workflows/instances/:id/cancel","","","无需迁移","","POST /workflows/instances/:id/cancel (workflows.ts:309)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/workflows/instances/:id/retry","/workflows/instances/:id/retry","/workflows/instances/:id/retry","","","无需迁移","","POST /workflows/instances/:id/retry (workflows.ts:331)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/browse","/fs/browse","/fs/browse","","","无需迁移","","POST /fs/browse (workspace-ai.ts:62)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/open","/fs/open","/fs/open","","","无需迁移","","POST /fs/open (workspace-ai.ts:74)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/fs/recent","/fs/recent","/fs/recent","","","无需迁移","","GET /fs/recent (workspace-ai.ts:89)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/read","/fs/read","/fs/read","","","无需迁移","","POST /fs/read (workspace-ai.ts:95)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/write","/fs/write","/fs/write","","","无需迁移","","POST /fs/write (workspace-ai.ts:116)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/edit","/fs/edit","/fs/edit","","","无需迁移","","POST /fs/edit (workspace-ai.ts:137)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/delete","/fs/delete","/fs/delete","","","无需迁移","","POST /fs/delete (workspace-ai.ts:158)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/grep","/fs/grep","/fs/grep","","","无需迁移","","POST /fs/grep (workspace-ai.ts:174)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/glob","/fs/glob","/fs/glob","","","无需迁移","","POST /fs/glob (workspace-ai.ts:199)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/fs/run","/fs/run","/fs/run","","","无需迁移","","POST /fs/run (workspace-ai.ts:215)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/swarms","/swarms","/swarms","","","无需迁移","","POST /swarms (workspace-ai.ts:259)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/swarms","/swarms","/swarms","","","无需迁移","","GET /swarms (workspace-ai.ts:269)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/swarms/:swarmId","/swarms/:swarmId","/swarms/:swarmid","","","无需迁移","","GET /swarms/:swarmId (workspace-ai.ts:275)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/swarms/:swarmId/execute","/swarms/:swarmId/execute","/swarms/:swarmid/execute","","","无需迁移","","POST /swarms/:swarmId/execute (workspace-ai.ts:284)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/swarms/:swarmId","/swarms/:swarmId","/swarms/:swarmid","","","无需迁移","","DELETE /swarms/:swarmId (workspace-ai.ts:296)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/subagents","/subagents","/subagents","","","无需迁移","","GET /subagents (workspace-ai.ts:309)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/subagents/delegate","/subagents/delegate","/subagents/delegate","","","无需迁移","","POST /subagents/delegate (workspace-ai.ts:317)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/agent/run","/agent/run","/agent/run","","","无需迁移","","POST /agent/run (workspace-ai.ts:351)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/agent/tasks","/agent/tasks","/agent/tasks","","","无需迁移","","GET /agent/tasks (workspace-ai.ts:361)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/agent/tasks/:taskId","/agent/tasks/:taskId","/agent/tasks/:taskid","","","无需迁移","","GET /agent/tasks/:taskId (workspace-ai.ts:367)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/agent/tasks/:taskId/cancel","/agent/tasks/:taskId/cancel","/agent/tasks/:taskid/cancel","","","无需迁移","","POST /agent/tasks/:taskId/cancel (workspace-ai.ts:376)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/agent/tools","/agent/tools","/agent/tools","","","无需迁移","","GET /agent/tools (workspace-ai.ts:385)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/sandbox/execute","/sandbox/execute","/sandbox/execute","","","无需迁移","","POST /sandbox/execute (workspace-ai.ts:395)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/computer-use/status","/computer-use/status","/computer-use/status","","","无需迁移","","GET /computer-use/status (workspace-ai.ts:428)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/computer-use/screenshot","/computer-use/screenshot","/computer-use/screenshot","","","无需迁移","","POST /computer-use/screenshot (workspace-ai.ts:434)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/computer-use/mouse/click","/computer-use/mouse/click","/computer-use/mouse/click","","","无需迁移","","POST /computer-use/mouse/click (workspace-ai.ts:445)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/computer-use/keyboard/type","/computer-use/keyboard/type","/computer-use/keyboard/type","","","无需迁移","","POST /computer-use/keyboard/type (workspace-ai.ts:465)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/computer-use/keyboard/key","/computer-use/keyboard/key","/computer-use/keyboard/key","","","无需迁移","","POST /computer-use/keyboard/key (workspace-ai.ts:478)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/computer-use/screen-size","/computer-use/screen-size","/computer-use/screen-size","","","无需迁移","","GET /computer-use/screen-size (workspace-ai.ts:491)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/codebase/index","/codebase/index","/codebase/index","","","无需迁移","","POST /codebase/index (workspace-ai.ts:506)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/codebase/search","/codebase/search","/codebase/search","","","无需迁移","","GET /codebase/search (workspace-ai.ts:519)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/codebase/incremental","/codebase/incremental","/codebase/incremental","","","无需迁移","","POST /codebase/incremental (workspace-ai.ts:531)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/codebase/status","/codebase/status","/codebase/status","","","无需迁移","","GET /codebase/status (workspace-ai.ts:544)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/vector/index","/vector/index","/vector/index","","","无需迁移","","POST /vector/index (workspace-ai.ts:556)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/vector/search","/vector/search","/vector/search","","","无需迁移","","POST /vector/search (workspace-ai.ts:569)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/checkpoints","/checkpoints","/checkpoints","","","无需迁移","","GET /checkpoints (workspace-ai.ts:589)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/checkpoints/:id/rollback","/checkpoints/:id/rollback","/checkpoints/:id/rollback","","","无需迁移","","POST /checkpoints/:id/rollback (workspace-ai.ts:597)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/checkpoints/undo","/checkpoints/undo","/checkpoints/undo","","","无需迁移","","POST /checkpoints/undo (workspace-ai.ts:608)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/background-agents","/background-agents","/background-agents","","","无需迁移","","POST /background-agents (workspace-ai.ts:631)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/background-agents","/background-agents","/background-agents","","","无需迁移","","GET /background-agents (workspace-ai.ts:644)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/background-agents/:agentId","/background-agents/:agentId","/background-agents/:agentid","","","无需迁移","","GET /background-agents/:agentId (workspace-ai.ts:650)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/background-agents/:agentId/cancel","/background-agents/:agentId/cancel","/background-agents/:agentid/cancel","","","无需迁移","","POST /background-agents/:agentId/cancel (workspace-ai.ts:659)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/personas","/personas","/personas","","","无需迁移","","GET /personas (workspace-ai.ts:720)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/personas/:id","/personas/:id","/personas/:id","","","无需迁移","","GET /personas/:id (workspace-ai.ts:727)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/personas","/personas","/personas","","","无需迁移","","POST /personas (workspace-ai.ts:747)","当前仓库新增端点(无 Java 对应)"
"fastify","PATCH","/personas/:id","/personas/:id","/personas/:id","","","无需迁移","","PATCH /personas/:id (workspace-ai.ts:761)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/personas/:id","/personas/:id","/personas/:id","","","无需迁移","","DELETE /personas/:id (workspace-ai.ts:771)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/routines","/routines","/routines","","","无需迁移","","GET /routines (workspace-ai.ts:792)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/routines","/routines","/routines","","","无需迁移","","POST /routines (workspace-ai.ts:798)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/routines/:id","/routines/:id","/routines/:id","","","无需迁移","","GET /routines/:id (workspace-ai.ts:808)","当前仓库新增端点(无 Java 对应)"
"fastify","PATCH","/routines/:id","/routines/:id","/routines/:id","","","无需迁移","","PATCH /routines/:id (workspace-ai.ts:817)","当前仓库新增端点(无 Java 对应)"
"fastify","DELETE","/routines/:id","/routines/:id","/routines/:id","","","无需迁移","","DELETE /routines/:id (workspace-ai.ts:827)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/routines/:id/trigger","/routines/:id/trigger","/routines/:id/trigger","","","无需迁移","","POST /routines/:id/trigger (workspace-ai.ts:836)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/github/detect","/github/detect","/github/detect","","","无需迁移","","POST /github/detect (workspace-ai.ts:849)","当前仓库新增端点(无 Java 对应)"
"fastify","POST","/github/prs","/github/prs","/github/prs","","","无需迁移","","POST /github/prs (workspace-ai.ts:867)","当前仓库新增端点(无 Java 对应)"
"fastify","GET","/github/prs","/github/prs","/github/prs","","","无需迁移","","GET /github/prs (workspace-ai.ts:881)","当前仓库新增端点(无 Java 对应)"
